timestamp,device,soil1,soil2,soil3,soil4,soil5,water_temperature,air_temperature,air_humidity,light_level
2025-04-11T00:00:05.585564,both_devices,85,10,0,1,100,-127,24.61929,46.80624,0
2025-04-11T00:00:11.437089,both_devices,85,15,2,6,100,-127,24.62196,46.48695,0
2025-04-11T00:00:17.291134,both_devices,84,11,0,2,100,-127,24.62139,46.5786,0
2025-04-11T00:00:23.137537,both_devices,84,11,0,2,100,-127,24.62311,46.81997,0
2025-04-11T00:00:28.986260,both_devices,85,14,0,5,100,-127,24.62139,47.33057,0
2025-04-11T00:00:34.833845,both_devices,86,15,0,8,100,-127,24.61967,47.32418,0
2025-04-11T00:00:40.680140,both_devices,85,14,0,7,100,-127,24.62196,47.06793,0
2025-04-11T00:00:46.527289,both_devices,87,17,1,10,100,-127,24.62425,47.15729,0
2025-04-11T00:00:54.204148,both_devices,84,13,0,4,100,-127,24.62387,47.90659,0
2025-04-11T00:00:58.254711,both_devices,90,19,7,12,100,-127,24.62234,49.34797,0
2025-04-11T00:01:04.100518,both_devices,86,15,1,7,100,-127,24.62139,48.60344,0
2025-04-11T00:01:10.017394,both_devices,84,12,0,4,100,-127,24.62234,48.40851,0
2025-04-11T00:01:15.865111,both_devices,85,12,0,5,100,-127,24.62025,48.39783,0
2025-04-11T00:01:21.711975,both_devices,86,15,3,8,100,-127,24.62139,49.1806,0
2025-04-11T00:01:27.559777,both_devices,87,17,3,9,100,-127,24.61758,50.21505,0
2025-04-11T00:01:33.404910,both_devices,87,15,0,8,100,-127,24.60842,48.4436,0
2025-04-11T00:01:39.279386,both_devices,86,14,1,7,100,-127,24.6109,47.91079,0
2025-04-11T00:01:45.117174,both_devices,85,13,0,5,100,-127,24.61014,47.9229,0
2025-04-11T00:01:50.964116,both_devices,85,12,0,4,100,-127,24.60804,47.78566,0
2025-04-11T00:01:56.837390,both_devices,86,14,0,6,100,-127,24.60728,47.2146,0
2025-04-11T00:02:02.684121,both_devices,86,13,0,5,100,-127,24.60995,46.81616,0
2025-04-11T00:02:08.530678,both_devices,87,17,4,11,100,-127,24.61014,47.97583,0
2025-04-11T00:02:14.377763,both_devices,85,14,0,6,100,-127,24.60842,47.15071,0
2025-04-11T00:02:20.227261,both_devices,85,13,0,5,100,-127,24.60766,46.94338,0
2025-04-11T00:02:26.072626,both_devices,84,12,0,3,100,-127,24.61185,47.42317,0
2025-04-11T00:02:31.920159,both_devices,85,13,1,6,100,-127,24.60899,48.41557,0
2025-04-11T00:02:37.772429,both_devices,85,14,0,5,100,-127,24.61491,47.96505,0
2025-04-11T00:02:43.618914,both_devices,86,16,1,10,100,-127,24.61262,47.64967,0
2025-04-11T00:02:49.465485,both_devices,85,14,0,6,100,-127,24.61529,47.29662,0
2025-04-11T00:02:55.313850,both_devices,85,14,0,5,100,-127,24.61357,48.15292,0
2025-04-11T00:03:01.180990,both_devices,85,13,0,5,100,-127,24.61491,49.09706,0
2025-04-11T00:03:07.028433,both_devices,85,13,0,4,100,-127,24.61433,49.24936,0
2025-04-11T00:03:12.873673,both_devices,85,12,0,3,100,-127,24.60632,48.14119,0
2025-04-11T00:03:18.720193,both_devices,87,18,5,13,100,-127,24.61224,48.91138,0
2025-04-11T00:03:24.568532,both_devices,86,14,1,6,100,-127,24.60423,49.0571,0
2025-04-11T00:03:30.414398,both_devices,86,14,2,7,100,-127,24.6067,47.76745,0
2025-04-11T00:03:36.262072,both_devices,85,14,1,6,100,-127,24.60842,48.22216,0
2025-04-11T00:03:42.108443,both_devices,86,15,2,8,100,-127,24.60461,47.55497,0
2025-04-11T00:03:47.956608,both_devices,87,16,3,8,100,-127,24.60728,47.0437,0
2025-04-11T00:03:53.803161,both_devices,86,16,2,10,100,-127,24.60518,47.14985,0
2025-04-11T00:03:59.650393,both_devices,85,13,0,2,100,-127,24.60861,47.60475,0
2025-04-11T00:04:05.522231,both_devices,86,14,2,7,100,-127,24.60899,48.3882,0
2025-04-11T00:04:11.369147,both_devices,85,14,1,6,100,-127,24.60918,48.39458,0
2025-04-11T00:04:17.216236,both_devices,85,13,0,5,100,-127,24.62292,51.90792,0
2025-04-11T00:04:23.062859,both_devices,85,13,0,6,100,-127,24.61395,50.30298,0
2025-04-11T00:04:28.909509,both_devices,85,12,0,3,100,-127,24.613,48.45057,0
2025-04-11T00:04:34.758239,both_devices,85,14,0,7,100,-127,24.61605,48.48776,0
2025-04-11T00:04:40.614862,both_devices,86,15,1,7,100,-127,24.61472,48.7422,0
2025-04-11T00:04:46.463245,both_devices,87,17,4,9,100,-127,24.61185,49.06044,0
2025-04-11T00:04:52.309180,both_devices,87,16,4,8,100,-127,24.60861,48.30751,0
2025-04-11T00:04:58.156559,both_devices,87,17,4,9,100,-127,24.61529,48.53992,0
2025-04-11T00:05:04.006034,both_devices,88,0,0,0,100,-127,24.61529,49.63636,0
2025-04-11T00:05:09.878477,both_devices,86,15,0,8,100,-127,24.61262,50.45891,0
2025-04-11T00:05:15.725213,both_devices,84,11,0,2,100,-127,24.61128,48.69852,0
2025-04-11T00:05:21.582299,both_devices,85,12,0,4,100,-127,24.60995,49.17278,0
2025-04-11T00:05:27.429107,both_devices,86,14,2,7,100,-127,24.61529,51.69106,0
2025-04-11T00:05:33.275356,both_devices,85,14,2,6,100,-127,24.61014,51.77717,0
2025-04-11T00:05:39.124663,both_devices,85,14,1,5,100,-127,24.60022,50.94299,0
2025-04-11T00:05:44.970296,both_devices,85,14,0,6,100,-127,24.59888,50.10071,0
2025-04-11T00:05:50.820727,both_devices,85,13,2,6,100,-127,24.60003,48.94943,0
2025-04-11T00:05:56.666916,both_devices,85,13,0,5,100,-127,24.59621,50.78363,0
2025-04-11T00:06:02.514217,both_devices,88,3,0,0,100,-127,24.59126,49.68128,0
2025-04-11T00:06:08.371110,both_devices,86,15,3,7,100,-127,24.58878,48.59686,0
2025-04-11T00:06:14.249171,both_devices,84,12,0,3,100,-127,24.5903,47.57662,0
2025-04-11T00:06:20.101233,both_devices,86,16,4,10,100,-127,24.59373,47.28575,0
2025-04-11T00:06:25.948626,both_devices,85,13,0,5,100,-127,24.59698,48.10638,0
2025-04-11T00:06:31.795078,both_devices,85,13,0,5,100,-127,24.59126,48.64044,0
2025-04-11T00:06:37.643114,both_devices,85,14,1,6,100,-127,24.59526,47.89352,0
2025-04-11T00:06:43.489009,both_devices,85,14,0,6,100,-127,24.59717,48.5322,0
2025-04-11T00:06:49.339792,both_devices,85,13,0,5,100,-127,24.59507,48.59333,0
2025-04-11T00:06:55.183866,both_devices,88,19,7,13,100,-127,24.59698,47.80588,0
2025-04-11T00:07:01.031335,both_devices,87,8,0,3,100,-127,24.60194,47.76678,0
2025-04-11T00:07:06.883050,both_devices,84,12,0,3,100,-127,24.59717,48.14405,0
2025-04-11T00:07:12.734224,both_devices,86,15,2,8,100,-127,24.60098,48.72522,0
2025-04-11T00:07:18.605550,both_devices,85,13,0,5,100,-127,24.59965,48.53783,0
2025-04-11T00:07:24.452967,both_devices,85,14,1,6,100,-127,24.59927,48.22645,0
2025-04-11T00:07:30.299254,both_devices,86,16,0,10,100,-127,24.6027,48.61927,0
2025-04-11T00:07:36.147454,both_devices,86,14,2,7,100,-127,24.59469,49.54815,0
2025-04-11T00:07:41.992576,both_devices,86,15,2,8,100,-127,24.59507,50.26522,0
2025-04-11T00:07:47.840962,both_devices,85,12,0,4,100,-127,24.58954,48.80476,0
2025-04-11T00:07:53.688387,both_devices,85,13,0,5,100,-127,24.59087,48.17104,0
2025-04-11T00:07:59.534489,both_devices,86,15,3,8,100,-127,24.59202,49.93725,0
2025-04-11T00:08:05.393157,both_devices,89,21,9,15,100,-127,24.58668,49.83721,0
2025-04-11T00:08:11.238287,both_devices,87,16,3,9,100,-127,24.58191,48.7956,0
2025-04-11T00:08:17.085127,both_devices,86,14,0,6,100,-127,24.58858,49.45469,0
2025-04-11T00:08:22.961888,both_devices,85,14,0,6,100,-127,24.58878,50.69532,0
2025-04-11T00:08:28.808107,both_devices,87,17,4,10,100,-127,24.58763,50.26779,0
2025-04-11T00:08:34.653892,both_devices,85,14,0,6,100,-127,24.58191,49.25346,0
2025-04-11T00:08:40.501426,both_devices,87,19,7,14,100,-127,24.58229,49.9115,0
2025-04-11T00:08:46.359201,both_devices,85,14,1,6,100,-127,24.58534,50.72165,0
2025-04-11T00:08:52.205439,both_devices,84,12,0,3,100,-127,24.58134,51.13449,0
2025-04-11T00:08:58.053104,both_devices,84,11,0,3,100,-127,24.57924,49.67718,0
2025-04-11T00:09:03.898346,both_devices,87,0,0,0,100,-127,24.58496,47.97001,0
2025-04-11T00:09:09.747991,both_devices,84,11,0,2,100,-127,24.58916,47.80807,0
2025-04-11T00:09:15.594675,both_devices,88,20,8,15,100,-127,24.59297,48.5858,0
2025-04-11T00:09:21.440287,both_devices,85,14,1,6,100,-127,24.58878,47.91584,0
2025-04-11T00:09:27.313129,both_devices,84,11,0,3,100,-127,24.59202,47.40438,0
2025-04-11T00:09:33.160547,both_devices,84,11,0,3,100,-127,24.59431,47.42994,0
2025-04-11T00:09:39.008220,both_devices,85,14,1,6,100,-127,24.59087,47.23473,0
2025-04-11T00:09:44.856090,both_devices,85,13,0,6,100,-127,24.59221,48.06671,0
2025-04-11T00:09:50.704770,both_devices,86,17,3,13,100,-127,24.58534,48.88792,0
2025-04-11T00:09:56.549890,both_devices,85,14,2,6,100,-127,24.58725,47.92719,0
2025-04-11T00:10:02.399702,both_devices,84,12,0,3,100,-127,24.5863,48.29092,0
2025-04-11T00:10:08.248065,both_devices,84,13,0,5,100,-127,24.58496,48.06566,0
2025-04-11T00:10:14.095712,both_devices,85,14,0,5,100,-127,24.58458,48.5899,0
2025-04-11T00:10:19.940317,both_devices,85,13,0,4,100,-127,24.58076,48.96765,0
2025-04-11T00:10:25.797135,both_devices,85,13,0,4,100,-127,24.58725,50.12684,0
2025-04-11T00:10:31.669217,both_devices,85,15,2,7,100,-127,24.57867,49.07341,0
2025-04-11T00:10:37.522253,both_devices,85,13,0,5,100,-127,24.57447,47.96448,0
2025-04-11T00:10:43.375056,both_devices,84,12,0,4,100,-127,24.57962,49.43771,0
2025-04-11T00:10:49.220988,both_devices,84,11,0,3,100,-127,24.57829,48.59791,0
2025-04-11T00:10:55.068189,both_devices,84,12,0,4,100,-127,24.57523,48.90518,0
2025-04-11T00:11:00.917501,both_devices,85,14,1,6,100,-127,24.56932,50.0433,0
2025-04-11T00:11:06.764251,both_devices,87,0,0,0,100,-127,24.56779,48.74964,0
2025-04-11T00:11:12.609164,both_devices,85,13,0,5,100,-127,24.5657,48.85731,0
2025-04-11T00:11:18.487683,both_devices,87,16,3,8,100,-127,24.55864,48.28005,0
2025-04-11T00:11:24.341167,both_devices,90,22,10,19,100,-127,24.56322,47.19467,0
2025-04-11T00:11:30.188151,both_devices,88,17,5,10,100,-127,24.56284,47.77498,0
2025-04-11T00:11:36.059550,both_devices,88,12,0,4,100,-127,24.56532,48.31228,0
2025-04-11T00:11:41.906815,both_devices,86,14,1,6,100,-127,24.56322,48.30999,0
2025-04-11T00:11:47.753568,both_devices,89,19,5,12,100,-127,24.56665,48.87609,0
2025-04-11T00:11:53.600518,both_devices,88,17,1,9,100,-127,24.56436,48.6949,0
2025-04-11T00:11:59.447743,both_devices,86,15,2,8,100,-127,24.5657,48.69738,0
2025-04-11T00:12:05.295489,both_devices,85,0,0,0,100,-127,24.56779,48.68422,0
2025-04-11T00:12:11.143750,both_devices,83,11,0,2,100,-127,24.56112,49.21999,0
2025-04-11T00:12:17.000466,both_devices,85,13,0,5,100,-127,24.56055,49.5141,0
2025-04-11T00:12:22.844275,both_devices,85,14,1,5,100,-127,24.55692,49.16878,0
2025-04-11T00:12:28.690938,both_devices,86,15,2,6,100,-127,24.55311,48.40364,0
2025-04-11T00:12:34.537568,both_devices,84,14,0,6,100,-127,24.55368,48.21339,0
2025-04-11T00:12:40.410391,both_devices,85,14,0,5,100,-127,24.55311,47.93749,0
2025-04-11T00:12:46.264215,both_devices,84,12,0,2,100,-127,24.55273,48.52438,0
2025-04-11T00:12:52.112164,both_devices,86,9,0,0,100,-127,24.55311,48.48614,0
2025-04-11T00:12:57.961158,both_devices,85,13,0,5,100,-127,24.55311,48.10953,0
2025-04-11T00:13:03.810135,both_devices,87,17,4,10,100,-127,24.55463,47.41964,0
2025-04-11T00:13:09.656942,both_devices,85,14,0,8,100,-127,24.56017,47.39552,0
2025-04-11T00:13:15.504654,both_devices,83,11,0,2,100,-127,24.55921,47.37568,0
2025-04-11T00:13:21.353936,both_devices,84,13,0,4,100,-127,24.55788,47.45092,0
2025-04-11T00:13:27.199954,both_devices,85,14,1,7,100,-127,24.5594,47.98794,0
2025-04-11T00:13:33.046627,both_devices,87,16,4,8,100,-127,24.55559,47.51406,0
2025-04-11T00:13:38.902912,both_devices,89,19,7,12,100,-127,24.5594,46.90189,0
2025-04-11T00:13:44.779736,both_devices,87,18,6,12,100,-127,24.5573,47.50366,0
2025-04-11T00:13:50.626670,both_devices,87,17,4,10,100,-127,24.56284,47.31512,0
2025-04-11T00:13:56.475121,both_devices,87,17,4,10,100,-127,24.55692,47.14575,0
2025-04-11T00:14:02.322900,both_devices,87,17,1,9,100,-127,24.56188,47.93797,0
2025-04-11T00:14:18.097545,both_devices,86,9,0,8,100,-127,24.55311,48.2933,0
2025-04-11T00:14:23.120795,both_devices,85,12,0,5,100,-127,24.56055,47.6779,0
2025-04-11T00:14:28.145812,both_devices,84,12,0,3,100,-127,24.56264,47.10369,0
2025-04-11T00:14:33.176741,both_devices,84,10,0,2,100,-127,24.56093,47.06469,0
2025-04-11T00:14:38.208176,both_devices,86,14,1,6,100,-127,24.56856,46.6692,0
2025-04-11T00:14:43.272351,both_devices,86,15,1,9,100,-127,24.56741,47.27564,0
2025-04-11T00:14:49.156776,both_devices,84,12,0,3,100,-127,24.56627,48.3036,0
2025-04-11T00:14:55.004236,both_devices,86,16,3,8,100,-127,24.56112,47.8364,0
2025-04-11T00:15:00.851321,both_devices,87,16,3,8,100,-127,24.56055,47.66817,0
2025-04-11T00:15:06.697050,both_devices,87,16,2,8,100,-127,24.56608,48.28377,0
2025-04-11T00:15:12.547415,both_devices,85,13,0,5,100,-127,24.55769,47.88399,0
2025-04-11T00:15:18.395342,both_devices,87,17,4,9,100,-127,24.55654,47.93673,0
2025-04-11T00:15:24.240601,both_devices,86,14,0,7,100,-127,24.55635,47.26381,0
2025-04-11T00:15:30.091314,both_devices,87,17,4,9,100,-127,24.55406,47.79272,0
2025-04-11T00:15:35.938653,both_devices,85,12,0,5,100,-127,24.55406,48.42625,0
2025-04-11T00:15:41.785161,both_devices,86,16,3,9,100,-127,24.55368,47.9393,0
2025-04-11T00:15:47.632943,both_devices,87,16,4,9,100,-127,24.55158,47.84861,0
2025-04-11T00:15:53.579807,both_devices,85,12,0,4,100,-127,24.55101,48.35472,0
2025-04-11T00:15:59.436182,both_devices,88,18,5,11,100,-127,24.55025,48.07281,0
2025-04-11T00:16:05.290004,both_devices,87,16,3,8,100,-127,24.54815,47.65711,0
2025-04-11T00:16:11.136064,both_devices,87,17,3,10,100,-127,24.54987,48.30799,0
2025-04-11T00:16:16.983345,both_devices,87,16,4,9,100,-127,24.54891,48.11687,0
2025-04-11T00:16:22.830371,both_devices,87,0,0,0,100,-127,24.54166,47.37616,0
2025-04-11T00:16:28.678578,both_devices,87,17,5,9,100,-127,24.54033,47.17779,0
2025-04-11T00:16:34.524704,both_devices,87,18,5,11,100,-127,24.54262,47.35308,0
2025-04-11T00:16:40.369797,both_devices,85,13,0,5,100,-127,24.5409,47.4885,0
2025-04-11T00:16:46.217561,both_devices,85,14,0,5,100,-127,24.5369,48.25802,0
2025-04-11T00:16:52.065070,both_devices,84,11,0,3,100,-127,24.53461,48.41433,0
2025-04-11T00:16:57.935741,both_devices,85,13,0,5,100,-127,24.53938,47.06268,0
2025-04-11T00:17:03.787518,both_devices,85,14,0,6,100,-127,24.54357,46.84401,0
2025-04-11T00:17:09.632584,both_devices,88,18,6,12,100,-127,24.54395,46.8585,0
2025-04-11T00:17:15.479907,both_devices,85,13,0,5,100,-127,24.54624,46.90275,0
2025-04-11T00:17:21.328783,both_devices,87,16,3,9,100,-127,24.54453,46.83228,0
2025-04-11T00:17:27.174853,both_devices,87,17,4,10,100,-127,24.54548,47.03588,0
2025-04-11T00:17:33.022963,both_devices,86,15,2,8,100,-127,24.55235,46.97332,0
2025-04-11T00:17:38.868548,both_devices,86,15,2,8,100,-127,24.54643,46.77267,0
2025-04-11T00:17:44.717196,both_devices,87,17,2,12,100,-127,24.54967,46.45004,0
2025-04-11T00:17:50.566504,both_devices,86,14,0,7,100,-127,24.54987,47.43509,0
2025-04-11T00:17:56.419638,both_devices,86,16,3,8,100,-127,24.5451,48.44589,0
2025-04-11T00:18:02.294610,both_devices,87,16,2,8,100,-127,24.54014,48.72236,0
2025-04-11T00:18:08.141199,both_devices,86,14,0,6,100,-127,24.53423,47.31836,0
2025-04-11T00:18:13.992229,both_devices,86,14,0,6,100,-127,24.53728,47.24607,0
2025-04-11T00:18:19.837434,both_devices,89,16,4,13,100,-127,24.53766,47.55774,0
2025-04-11T00:18:25.687476,both_devices,86,16,2,8,100,-127,24.54014,47.08815,0
2025-04-11T00:18:31.533593,both_devices,87,16,3,9,100,-127,24.53671,46.86804,0
2025-04-11T00:18:37.380286,both_devices,87,16,3,9,100,-127,24.54052,47.54944,0
2025-04-11T00:18:43.229223,both_devices,85,14,0,6,100,-127,24.53728,49.36771,0
2025-04-11T00:18:49.083243,both_devices,86,15,0,7,100,-127,24.53327,48.69604,0
2025-04-11T00:18:54.930292,both_devices,89,21,8,16,100,-127,24.53423,48.15044,0
2025-04-11T00:19:00.780258,both_devices,85,13,0,5,100,-127,24.53632,48.43388,0
2025-04-11T00:19:06.652150,both_devices,86,15,0,7,100,-127,24.53251,48.7977,0
2025-04-11T00:19:12.499404,both_devices,87,17,3,9,100,-127,24.53556,49.1293,0
2025-04-11T00:19:18.345961,both_devices,87,17,3,9,100,-127,24.52602,49.06387,0
2025-04-11T00:19:24.194371,both_devices,87,0,0,0,100,-127,24.51954,48.65294,0
2025-04-11T00:19:30.040024,both_devices,89,20,5,15,100,-127,24.51954,48.43035,0
2025-04-11T00:19:35.887523,both_devices,85,13,0,5,100,-127,24.51782,48.54774,0
2025-04-11T00:19:41.735269,both_devices,86,14,0,6,100,-127,24.5121,49.24011,0
2025-04-11T00:19:47.580876,both_devices,86,15,0,7,100,-127,24.50695,48.13385,0
2025-04-11T00:19:53.427479,both_devices,85,13,0,6,100,-127,24.50905,47.0664,0
2025-04-11T00:19:59.285039,both_devices,86,15,1,7,100,-127,24.51,47.18943,0
2025-04-11T00:20:05.132490,both_devices,89,20,8,15,100,-127,24.51324,47.41821,0
2025-04-11T00:20:11.003667,both_devices,87,18,4,10,100,-127,24.50752,47.74084,0
2025-04-11T00:20:16.852594,both_devices,87,16,4,9,100,-127,24.51077,47.65873,0
2025-04-11T00:20:22.702284,both_devices,87,0,0,0,100,-127,24.51267,47.48697,0
2025-04-11T00:20:28.550728,both_devices,87,17,4,9,100,-127,24.51038,47.60504,0
2025-04-11T00:20:34.400934,both_devices,88,18,5,11,100,-127,24.51267,47.46208,0
2025-04-11T00:20:40.253738,both_devices,87,17,3,9,100,-127,24.5079,47.49537,0
2025-04-11T00:20:46.099536,both_devices,84,12,0,3,100,-127,24.50962,46.97523,0
2025-04-11T00:20:51.947902,both_devices,85,12,0,5,100,-127,24.51572,46.38805,0
2025-04-11T00:20:57.793634,both_devices,85,13,0,6,100,-127,24.5182,46.17491,0
2025-04-11T00:21:03.641206,both_devices,87,17,5,10,100,-127,24.52049,46.61465,0
2025-04-11T00:21:09.488246,both_devices,87,17,4,9,100,-127,24.52126,46.60091,0
2025-04-11T00:21:15.367351,both_devices,87,16,3,9,100,-127,24.52049,47.83564,0
2025-04-11T00:21:21.219569,both_devices,87,0,0,0,100,-127,24.51916,48.32916,0
2025-04-11T00:21:27.065698,both_devices,87,16,2,9,100,-127,24.51725,47.76144,0
2025-04-11T00:21:32.913038,both_devices,87,17,5,10,100,-127,24.51553,47.3052,0
2025-04-11T00:21:38.760755,both_devices,87,16,4,9,100,-127,24.5121,47.21785,0
2025-04-11T00:21:44.609884,both_devices,85,14,0,6,100,-127,24.5142,47.58577,0
2025-04-11T00:21:50.457213,both_devices,86,14,0,6,100,-127,24.51305,48.34967,0
2025-04-11T00:21:56.306245,both_devices,88,18,5,12,100,-127,24.51572,48.46878,0
2025-04-11T00:22:02.152437,both_devices,87,17,4,9,100,-127,24.51267,48.87762,0
2025-04-11T00:22:07.997571,both_devices,87,16,2,8,100,-127,24.50428,49.6932,0
2025-04-11T00:22:13.845200,both_devices,85,14,0,6,100,-127,24.51134,47.80245,0
2025-04-11T00:22:19.715265,both_devices,86,14,0,6,100,-127,24.51172,46.97533,0
2025-04-11T00:22:25.563681,both_devices,88,18,5,10,100,-127,24.51305,46.87624,0
2025-04-11T00:22:31.410224,both_devices,87,17,3,11,100,-127,24.51458,46.667,0
2025-04-11T00:22:37.259019,both_devices,86,14,0,6,100,-127,24.51458,46.96054,0
2025-04-11T00:22:43.104520,both_devices,85,14,0,6,100,-127,24.5142,46.78583,0
2025-04-11T00:22:48.953575,both_devices,85,13,0,6,100,-127,24.5121,46.80557,0
2025-04-11T00:22:54.799372,both_devices,86,15,0,7,100,-127,24.51458,48.11707,0
2025-04-11T00:23:00.648430,both_devices,87,17,4,9,100,-127,24.51572,47.78118,0
2025-04-11T00:23:06.496217,both_devices,88,19,7,13,100,-127,24.5182,46.74006,0
2025-04-11T00:23:12.345916,both_devices,87,16,3,9,100,-127,24.51096,47.22815,0
2025-04-11T00:23:18.191761,both_devices,86,14,0,6,100,-127,24.50485,47.33009,0
2025-04-11T00:23:24.063224,both_devices,87,10,0,6,100,-127,24.50619,47.23387,0
2025-04-11T00:23:29.913190,both_devices,88,18,3,11,100,-127,24.50905,46.95768,0
2025-04-11T00:23:35.757733,both_devices,87,17,1,10,100,-127,24.50447,47.5482,0
2025-04-11T00:23:41.614659,both_devices,87,18,2,12,100,-127,24.50695,47.1796,0
2025-04-11T00:23:47.486831,both_devices,85,14,0,6,100,-127,24.50619,46.93794,0
2025-04-11T00:23:53.331330,both_devices,87,17,4,9,100,-127,24.51096,48.01474,0
2025-04-11T00:23:59.178714,both_devices,87,17,4,9,100,-127,24.50428,48.09361,0
2025-04-11T00:24:05.025555,both_devices,86,15,0,7,100,-127,24.50562,47.55201,0
2025-04-11T00:24:10.874843,both_devices,86,15,0,7,100,-127,24.5018,47.35451,0
2025-04-11T00:24:16.719480,both_devices,89,21,9,15,100,-127,24.49951,47.00642,0
2025-04-11T00:24:23.928426,both_devices,86,16,0,6,100,-127,24.49875,47.10417,0
2025-04-11T00:24:28.957973,both_devices,89,14,0,6,100,-127,24.49608,46.76514,0
2025-04-11T00:24:34.286675,both_devices,89,20,8,15,100,-127,24.49741,46.74425,0
2025-04-11T00:24:40.134314,both_devices,87,16,0,9,100,-127,24.49799,47.58368,0
2025-04-11T00:24:45.982007,both_devices,85,14,0,7,100,-127,24.5018,46.79117,0
2025-04-11T00:24:51.829342,both_devices,87,17,2,9,100,-127,24.50275,48.18239,0
2025-04-11T00:24:57.685096,both_devices,87,17,4,9,100,-127,24.50027,47.56241,0
2025-04-11T00:25:03.536016,both_devices,88,17,4,10,100,-127,24.50447,47.21327,0
2025-04-11T00:25:09.385642,both_devices,89,20,5,15,100,-127,24.50256,46.83208,0
2025-04-11T00:25:15.231998,both_devices,85,14,0,6,100,-127,24.50218,48.43235,0
2025-04-11T00:25:21.080121,both_devices,86,15,0,7,100,-127,24.50047,48.56195,0
2025-04-11T00:25:26.926970,both_devices,87,17,4,10,100,-127,24.4978,48.9357,0
2025-04-11T00:25:32.796597,both_devices,86,14,0,7,100,-127,24.49799,47.96057,0
2025-04-11T00:25:38.645520,both_devices,87,16,4,9,100,-127,24.4957,47.50061,0
2025-04-11T00:25:44.491186,both_devices,89,21,9,17,100,-127,24.49284,48.04363,0
2025-04-11T00:25:50.338857,both_devices,86,14,0,6,100,-127,24.48711,47.4781,0
2025-04-11T00:25:56.184907,both_devices,87,16,0,9,100,-127,24.48788,47.0583,0
2025-04-11T00:26:02.031742,both_devices,86,15,0,7,100,-127,24.48635,46.94214,0
2025-04-11T00:26:07.878832,both_devices,87,11,0,5,100,-127,24.4875,49.02506,0
2025-04-11T00:26:13.725715,both_devices,87,16,3,9,100,-127,24.48235,48.95964,0
2025-04-11T00:26:19.571947,both_devices,90,22,9,17,100,-127,24.48235,47.85709,0
2025-04-11T00:26:25.418169,both_devices,87,15,0,8,100,-127,24.47796,46.98124,0
2025-04-11T00:26:31.271223,both_devices,87,17,4,10,100,-127,24.47891,46.85955,0
2025-04-11T00:26:37.145086,both_devices,87,17,4,9,100,-127,24.47758,47.50557,0
2025-04-11T00:26:42.993121,both_devices,86,15,1,7,100,-127,24.47758,47.16349,0
2025-04-11T00:26:48.842260,both_devices,86,15,0,7,100,-127,24.47891,46.87281,0
2025-04-11T00:26:54.688739,both_devices,90,21,9,15,100,-127,24.4772,48.72389,0
2025-04-11T00:27:00.535866,both_devices,88,18,5,10,100,-127,24.47987,50.4077,0
2025-04-11T00:27:06.387656,both_devices,88,18,4,12,100,-127,24.47796,49.01342,0
2025-04-11T00:27:12.241260,both_devices,86,14,0,7,100,-127,24.47453,48.09799,0
2025-04-11T00:27:18.087840,both_devices,85,15,0,7,100,-127,24.47319,47.10007,0
2025-04-11T00:27:23.933856,both_devices,86,14,0,7,100,-127,24.47586,46.99707,0
2025-04-11T00:27:29.781352,both_devices,91,23,9,20,100,-127,24.47166,47.66893,0
2025-04-11T00:27:35.630975,both_devices,90,20,8,15,100,-127,24.46861,48.17696,0
2025-04-11T00:27:41.503684,both_devices,90,20,8,16,100,-127,24.46976,47.46227,0
2025-04-11T00:27:47.350037,both_devices,85,14,0,4,100,-127,24.47014,47.2064,0
2025-04-11T00:27:53.193357,both_devices,87,16,1,10,100,-127,24.46537,47.17665,0
2025-04-11T00:27:59.040564,both_devices,87,16,1,8,100,-127,24.46728,46.59233,0
2025-04-11T00:28:04.886957,both_devices,90,21,10,16,100,-127,24.47071,46.70935,0
2025-04-11T00:28:10.734706,both_devices,90,20,7,17,100,-127,24.4669,46.99869,0
2025-04-11T00:28:16.582471,both_devices,90,20,6,18,100,-127,24.47033,46.68341,0
2025-04-11T00:28:22.431627,both_devices,91,21,9,22,100,-127,24.46899,46.97666,0
2025-04-11T00:28:28.277825,both_devices,88,16,3,9,100,-127,24.47147,46.76027,0
2025-04-11T00:28:34.124129,both_devices,88,18,5,11,100,-127,24.47014,46.82093,0
2025-04-11T00:28:39.971873,both_devices,87,17,3,8,100,-127,24.47109,47.33305,0
2025-04-11T00:28:45.846640,both_devices,87,17,1,10,100,-127,24.47166,49.22295,0
2025-04-11T00:28:51.690910,both_devices,87,17,3,9,100,-127,24.46766,48.19775,0
2025-04-11T00:28:57.537911,both_devices,87,17,4,9,100,-127,24.46632,47.54887,0
2025-04-11T00:29:03.385520,both_devices,87,17,3,9,100,-127,24.46461,47.6243,0
2025-04-11T00:29:09.232173,both_devices,86,15,0,8,100,-127,24.46117,47.68028,0
2025-04-11T00:29:15.079582,both_devices,91,21,9,21,100,-127,24.46537,47.9516,0
2025-04-11T00:29:20.561299,both_devices,88,19,5,12,100,-127,24.46022,48.53354,0
2025-04-11T00:29:26.408295,both_devices,87,15,0,8,100,-127,24.46156,48.80457,0
2025-04-11T00:29:32.255340,both_devices,88,18,5,11,100,-127,24.45755,48.44618,0
2025-04-11T00:29:38.103516,both_devices,88,19,6,12,100,-127,24.4524,47.37978,0
